food_id,food_name,category,ingredients,contains_allergens,allergen_score,calories,protein_g,fat_g,carbs_g,sodium_mg,sugar_g,fiber_g,serving_size_g,is_vegan,is_gluten_free,is_dairy_free,price_usd,brand,country,spice_level,shelf_life_days,image_url,packaging_type,rating
3303,Pizza,Fast Food,"cheese, wheat flour, tomato sauce, olive oil","dairy,gluten",0.5644823337146349,355,23.743802183857365,45.74978351177045,21.514740327632353,675,2.9271907345413384,12.015459321289917,144,1,0,1,2.24,BrandE,Canada,4,174,https://source.unsplash.com/featured/?pizza&sig=3303,Wrapper,3.87
3304,Ice Cream,Dessert,"milk, cream, sugar, vanilla",dairy,0.31784049548688964,633,21.636632522405524,19.041439342461487,19.85705282010798,166,29.14094743331082,19.842629856909014,379,1,0,1,16.38,BrandA,UK,0,107,https://source.unsplash.com/featured/?ice-cream&sig=3304,Pouch,1.25
3305,Bread,Bakery,"wheat flour, salt, water",gluten,0.6392171759705201,68,27.396818047225366,42.10823462181504,32.40587431687841,350,47.194693705187966,4.141156776879282,109,0,0,1,7.67,BrandB,UK,1,207,https://source.unsplash.com/featured/?bread&sig=3305,Box,2.27
3306,Chocolate,Dessert,"sugar, milk, butter, cocoa",dairy,0.9117078173943431,758,25.94885399207875,40.22869994935605,76.11775147425065,644,50.14101808593532,10.176390305725816,201,0,0,0,17.74,BrandC,Canada,2,264,https://source.unsplash.com/featured/?chocolate&sig=3306,Wrapper,1.0
3307,Burger,Fast Food,"cheese, beef patty, lettuce, tomato, bun",dairy,0.23143552805010448,728,25.485968410359636,12.49724790118934,99.46931040739283,341,22.090430315038827,17.84548529249014,474,1,1,0,8.12,BrandB,Australia,4,111,https://source.unsplash.com/featured/?burger&sig=3307,Pouch,2.45
3308,Bread,Bakery,"yeast, water, wheat flour",gluten,0.4877898325675528,212,39.08107217785372,46.37861179446776,31.014846873348667,481,42.29649050231707,15.98532499234269,259,0,0,0,3.73,BrandE,USA,1,121,https://source.unsplash.com/featured/?bread&sig=3308,Wrapper,2.88
3309,Bread,Bakery,"salt, water, yeast, wheat flour",gluten,0.719478171375653,73,27.062902411134935,28.724155775280323,11.947078766156094,761,28.763803290790907,8.12483939826398,260,0,0,1,1.85,BrandD,Australia,4,266,https://source.unsplash.com/featured/?bread&sig=3309,Bottle,3.51
3310,Dosa,Indian,"rice, oil, lentils",,0.1387524566678281,424,25.66357800537402,41.45561220137951,46.40500580999503,584,3.106049561569033,18.62767510098366,377,0,0,0,19.01,BrandB,USA,2,220,https://source.unsplash.com/featured/?dosa&sig=3310,Bottle,3.81
3311,Chocolate,Dessert,"sugar, cocoa, milk, butter",dairy,0.1778342046114194,378,36.071865000872585,28.062465464340637,75.3727828702736,135,7.355360142906953,5.766250031465416,326,1,1,0,12.67,BrandC,India,2,151,https://source.unsplash.com/featured/?chocolate&sig=3311,Pouch,4.72
3312,Sandwich,Fast Food,"bread, lettuce, mayonnaise",,0.09928487369709194,661,17.22621670685073,5.147273275970014,16.588343625575472,198,5.781523488486123,10.460565521430338,451,0,0,1,7.71,BrandB,Canada,2,270,https://source.unsplash.com/featured/?sandwich&sig=3312,Wrapper,2.06
3313,Pizza,Fast Food,"cheese, olive oil, wheat flour, tomato sauce","dairy,gluten",0.6867527440219074,343,1.196279610720869,19.790297778395264,40.75293195233684,463,47.17378345574109,11.25632622411976,394,1,0,0,9.61,BrandA,UK,1,85,https://source.unsplash.com/featured/?pizza&sig=3313,Wrapper,4.06
3314,Samosa,Indian,"potato, oil, spices, wheat flour",gluten,0.09192001535378469,735,4.842065562551991,29.858797195015043,39.615814063848035,564,7.6468887924251145,5.36780840714542,322,1,0,0,6.84,BrandC,UK,2,50,https://source.unsplash.com/featured/?samosa&sig=3314,Pouch,2.57
3315,Noodles,Chinese,"soy sauce, vegetables, noodles",soy,0.809891481041855,251,6.178293197925223,41.93438801801402,16.663846421194727,12,27.77167060031878,12.137287636672626,458,0,0,0,11.97,BrandD,UK,5,43,https://source.unsplash.com/featured/?noodles&sig=3315,Box,2.68
3316,Salad,Snack,"tomato, olive oil, lettuce, cucumber",,0.4383769776014562,337,38.738666394163864,18.001705581778563,96.0991952442994,183,6.8840294192468,15.765952683295213,388,0,0,0,9.94,BrandB,Canada,2,244,https://source.unsplash.com/featured/?salad&sig=3316,Wrapper,2.05
3317,Cake,Bakery,"egg, butter, sugar",egg,0.8384036069645342,350,15.390535755531225,6.808937144845364,37.32757605574612,339,15.888837763766542,19.931505222010088,275,1,0,0,18.95,BrandE,Canada,1,177,https://source.unsplash.com/featured/?cake&sig=3317,Box,2.78
3318,Tacos,Fast Food,"beef, lettuce, tortilla",,0.9145719395706836,457,28.288604023733523,36.7441057950129,5.2774785249246685,625,19.100047939066272,15.041799398295925,397,1,1,0,14.2,BrandB,Canada,4,165,https://source.unsplash.com/featured/?tacos&sig=3318,Bottle,1.55
3319,Bread,Bakery,"salt, water, yeast",,0.1236798468615149,621,27.974086904631186,27.773938424636963,2.5806253247483424,763,17.875888757320656,4.330102175006485,139,0,0,0,2.66,BrandA,Australia,3,45,https://source.unsplash.com/featured/?bread&sig=3319,Pouch,3.49
3320,Paratha,Indian,"salt, wheat flour, butter",gluten,0.7700890156522286,518,20.02701426056062,19.71135872202909,57.28101606345765,674,29.147551301271413,4.45668969974923,96,1,0,0,14.3,BrandB,USA,1,214,https://source.unsplash.com/featured/?paratha&sig=3320,Wrapper,1.76
3321,Curry,Indian,"spices, oil, onion, tomato",,0.8560902126691545,120,31.037722898089186,24.926580864315497,32.75283416314561,341,41.6927805708267,19.41614396049826,447,1,0,0,1.53,BrandC,India,0,254,https://source.unsplash.com/featured/?curry&sig=3321,Bottle,3.75
3322,Ice Cream,Dessert,"vanilla, cream, milk, sugar",dairy,0.3602527063810391,219,10.835406433899562,9.542133027723121,68.8168027785259,41,29.040383007244447,6.038280038732586,483,1,0,1,13.44,BrandD,USA,1,59,https://source.unsplash.com/featured/?ice-cream&sig=3322,Box,4.97
3323,Burger,Fast Food,"lettuce, beef patty, tomato, bun",,0.38981466665208986,552,12.585162483765462,11.38152877433011,56.33871834186165,553,9.175526231734084,18.654662045012046,190,0,1,1,16.57,BrandB,Canada,4,140,https://source.unsplash.com/featured/?burger&sig=3323,Pouch,1.4
3324,Dosa,Indian,"oil, lentils, rice",,0.5858499762956172,727,32.0576924614014,44.67800075284993,30.003301189183983,234,9.115859041570912,18.235110891205757,186,0,0,1,13.29,BrandD,India,0,227,https://source.unsplash.com/featured/?dosa&sig=3324,Bottle,4.22
3325,Ice Cream,Dessert,"cream, vanilla, milk, sugar",dairy,0.7073774575802506,745,18.06663528998295,44.28961533655256,60.53510356507868,365,45.807272231552375,16.09048651333826,284,0,1,1,17.47,BrandD,India,4,241,https://source.unsplash.com/featured/?ice-cream&sig=3325,Pouch,2.87
3326,Burger,Fast Food,"lettuce, bun, beef patty, cheese",dairy,0.19713481363066276,299,18.088261842451928,47.15738370265146,57.86966908841813,461,9.987314674944088,3.369582870812009,344,1,1,0,13.6,BrandD,Australia,4,44,https://source.unsplash.com/featured/?burger&sig=3326,Box,2.8
3327,Burger,Fast Food,"cheese, tomato, beef patty, bun, lettuce",dairy,0.034127773733917066,514,16.808696319574004,34.03493475033755,43.96872624404205,60,56.26138681892847,4.63308146744442,319,1,0,0,9.72,BrandA,USA,3,100,https://source.unsplash.com/featured/?burger&sig=3327,Wrapper,4.76
3328,Cake,Bakery,"sugar, wheat flour, egg","egg,gluten",0.34980833021710434,711,36.641255447975645,9.283990341945419,25.752529409514757,534,33.5840562816489,6.2692995493060515,498,1,0,1,16.25,BrandC,India,5,178,https://source.unsplash.com/featured/?cake&sig=3328,Pouch,3.98
3329,Sushi,Chinese,"soy sauce, salmon, rice, nori",soy,0.2105633315293497,101,10.230153221743844,2.9599506527311528,88.35114707148402,157,1.282607757871168,14.438311356987994,151,1,0,1,15.54,BrandD,USA,0,219,https://source.unsplash.com/featured/?sushi&sig=3329,Bottle,2.43
3330,Ice Cream,Dessert,"cream, milk, sugar, vanilla",dairy,0.5524959771269267,579,28.320449546444394,39.049162334693456,6.209049301749396,127,47.2270190733394,18.98154567995818,144,0,0,0,14.29,BrandC,Australia,0,250,https://source.unsplash.com/featured/?ice-cream&sig=3330,Box,2.87
3331,Noodles,Chinese,"noodles, soy sauce, vegetables, oil",soy,0.14791386988374122,466,20.087780582763834,2.2594697635747267,62.93348714817339,173,17.564463314646638,3.892324840440462,202,1,0,1,11.76,BrandD,Australia,0,202,https://source.unsplash.com/featured/?noodles&sig=3331,Pouch,4.22
3332,Biryani,Indian,"onion, spices, yogurt",,0.8791479375842095,433,32.16849341827907,49.82615788397062,97.75691724466616,238,40.132165687111,11.615535340698216,252,0,1,1,1.04,BrandE,India,2,126,https://source.unsplash.com/featured/?biryani&sig=3332,Wrapper,1.26
3333,Milkshake,Beverage,"milk, sugar, ice cream",dairy,0.9571760208724482,586,20.609650652022047,18.555977984826047,46.41295451456464,562,33.585542155046966,11.559140342487893,178,0,1,0,5.48,BrandD,Australia,5,299,https://source.unsplash.com/featured/?milkshake&sig=3333,Pouch,3.58
3334,Chocolate,Dessert,"butter, sugar, milk, cocoa",dairy,0.7916376056502863,180,11.521399103657815,1.5813461602488106,52.585573208062044,380,24.22654443805761,11.380715095391134,72,0,1,0,6.74,BrandC,UK,2,220,https://source.unsplash.com/featured/?chocolate&sig=3334,Bottle,3.93
3335,Noodles,Chinese,"soy sauce, noodles, oil, vegetables",soy,0.46260460450084295,796,19.380084663259943,46.83348668475164,63.08320032188411,114,11.555591614474377,11.8705922347808,340,1,1,1,6.71,BrandB,Australia,1,260,https://source.unsplash.com/featured/?noodles&sig=3335,Box,2.02
3336,Milkshake,Beverage,"milk, ice cream, sugar",dairy,0.9134284688863512,384,22.225630716708245,29.632787989105815,14.621667769987411,733,20.463378279570158,3.611765414553072,268,1,0,1,10.88,BrandB,UK,3,113,https://source.unsplash.com/featured/?milkshake&sig=3336,Pouch,1.3
3337,Chocolate,Dessert,"butter, cocoa, milk, sugar",dairy,0.6833619929765663,389,32.9558694653316,41.59053746446286,86.66150284565181,212,54.729992559380634,13.451833594530855,208,1,1,1,16.89,BrandB,USA,3,89,https://source.unsplash.com/featured/?chocolate&sig=3337,Wrapper,1.6
3338,Dosa,Indian,"lentils, rice, oil",,0.6176616359788377,443,10.285376110797523,26.524968635148888,36.50691310786653,163,5.920339703167297,3.713718311307481,306,0,1,1,6.59,BrandD,Canada,1,120,https://source.unsplash.com/featured/?dosa&sig=3338,Bottle,4.09
3339,Burger,Fast Food,"cheese, bun, lettuce",dairy,0.6950948213813832,278,31.98545180510193,46.01025181828009,67.09956650776326,95,7.107126486782718,15.692090852894813,214,1,0,1,17.33,BrandB,USA,4,157,https://source.unsplash.com/featured/?burger&sig=3339,Bottle,1.37
3340,Samosa,Indian,"wheat flour, oil, peas, spices",gluten,0.8086675207572144,766,24.687058243054548,38.222530901119804,34.257872901640326,58,44.901795915230814,18.50298674986255,152,0,0,1,4.42,BrandD,USA,5,76,https://source.unsplash.com/featured/?samosa&sig=3340,Bottle,4.71
3341,Noodles,Chinese,"vegetables, oil, soy sauce",soy,0.39847710361794164,75,14.322058780482413,15.005606481039562,10.143259121866658,161,3.720684805552681,7.571385774564375,240,1,1,1,13.62,BrandB,UK,1,67,https://source.unsplash.com/featured/?noodles&sig=3341,Wrapper,1.06
3342,Chocolate,Dessert,"sugar, milk, butter, cocoa",dairy,0.0341388409672464,63,26.0161433812748,1.3469082321775594,47.19455483659622,595,10.518802038642034,16.208077953584205,382,0,0,1,16.87,BrandE,Canada,4,236,https://source.unsplash.com/featured/?chocolate&sig=3342,Wrapper,1.2
3343,Idli,Indian,"salt, rice, lentils",,0.1691659027241631,252,33.03366822637977,36.435871079123594,20.47233978496133,650,52.65546219703636,18.69081089144842,245,1,0,0,15.31,BrandB,Australia,4,177,https://source.unsplash.com/featured/?idli&sig=3343,Wrapper,1.57
3344,Dosa,Indian,"lentils, rice, oil",,0.6641848335365634,177,19.36816701129785,19.673071549487013,60.88074850127071,93,28.51396799554797,5.646061897162351,328,1,0,0,18.5,BrandA,Australia,1,80,https://source.unsplash.com/featured/?dosa&sig=3344,Bottle,1.26
3345,Samosa,Indian,"spices, oil, wheat flour, peas",gluten,0.6425819942203038,266,32.73955818475755,46.12549610800461,53.94154968927016,200,53.863171580151594,13.24580699067748,310,0,0,1,15.05,BrandC,Australia,5,189,https://source.unsplash.com/featured/?samosa&sig=3345,Pouch,1.16
3346,Dosa,Indian,"lentils, rice, oil",,0.9683960671878263,122,30.148741329019895,3.7562153107015694,67.22380540726716,581,56.16778120430439,0.522825140900478,217,0,1,1,15.53,BrandC,Australia,5,126,https://source.unsplash.com/featured/?dosa&sig=3346,Bottle,4.24
3347,Sandwich,Fast Food,"cheese, bread, lettuce",dairy,0.9514741258679189,185,2.1138605453000583,42.7422467015278,72.30525149084937,222,4.52484480611637,16.036086361700463,167,0,0,1,11.52,BrandC,USA,2,46,https://source.unsplash.com/featured/?sandwich&sig=3347,Box,2.74
3348,Curry,Indian,"tomato, oil, onion",,0.8206728927329348,382,11.752397493809056,1.3604771176097734,87.50643772598349,261,2.7107141702414927,19.170916107714206,119,1,1,1,1.64,BrandB,USA,3,139,https://source.unsplash.com/featured/?curry&sig=3348,Box,2.42
3349,Cake,Bakery,"egg, sugar, butter",egg,0.019723603616865204,317,3.8841213578230573,25.84347915903229,87.83028684078187,780,3.881788648554727,18.002201838408315,471,1,1,0,10.67,BrandA,India,5,294,https://source.unsplash.com/featured/?cake&sig=3349,Box,3.87
3350,Salad,Snack,"lettuce, cucumber, olive oil, tomato",,0.4713998247452791,632,20.27979059241398,22.16227567495712,81.2519450085562,24,34.589724984339526,13.622239971402443,400,0,0,0,9.93,BrandD,India,1,216,https://source.unsplash.com/featured/?salad&sig=3350,Box,1.9
3351,Chocolate,Dessert,"butter, sugar, milk, cocoa",dairy,0.34271917338551516,609,9.284639138985911,49.79605315160128,49.086630431098754,198,36.42412161954668,5.4433346508549825,373,1,0,0,6.17,BrandE,India,5,243,https://source.unsplash.com/featured/?chocolate&sig=3351,Box,1.97
3352,Pizza,Fast Food,"oregano, tomato sauce, olive oil",,0.9696768299656031,788,1.6649379275667235,17.888492090288544,32.4128272548795,598,53.31492125162746,3.738236403615698,180,1,0,0,13.81,BrandD,Australia,4,150,https://source.unsplash.com/featured/?pizza&sig=3352,Bottle,4.41
3353,Idli,Indian,"rice, lentils, salt",,0.5343175436044357,664,34.50712081365362,40.25379186001191,95.19855922401618,234,36.48720337644687,15.730911198990192,486,0,1,0,10.75,BrandB,Canada,2,273,https://source.unsplash.com/featured/?idli&sig=3353,Box,4.32
3354,Idli,Indian,"rice, lentils, salt",,0.658696855368464,243,18.776791838449082,13.393799909992188,27.4260000647058,156,28.657070632378986,11.478032593947873,197,0,1,1,5.94,BrandC,India,5,88,https://source.unsplash.com/featured/?idli&sig=3354,Pouch,1.93
3355,Pasta,Italian,"olive oil, garlic, pasta",,0.3026195964284928,750,7.396800305348794,27.38142342966919,20.729416400575992,799,24.587869910650177,3.591310001372816,310,1,1,1,18.34,BrandC,UK,1,171,https://source.unsplash.com/featured/?pasta&sig=3355,Box,1.67
3356,Paratha,Indian,"butter, salt, wheat flour",gluten,0.34565480449240715,773,17.933989786691004,3.607610256728776,81.61058537531221,311,18.41592423618315,16.89762572931665,429,0,0,0,3.52,BrandD,UK,5,105,https://source.unsplash.com/featured/?paratha&sig=3356,Bottle,2.58
3357,Ice Cream,Dessert,"milk, sugar, cream, vanilla",dairy,0.13735027026297397,429,19.800632429530022,11.750377613956745,62.68444480799203,26,21.254867470369266,10.60484661520472,439,1,1,1,8.95,BrandA,Australia,0,143,https://source.unsplash.com/featured/?ice-cream&sig=3357,Bottle,2.89
3358,Ice Cream,Dessert,"sugar, milk, cream, vanilla",dairy,0.017097935700349565,239,24.020827030112073,40.45499043283277,61.51443625728118,317,55.69397342958894,12.02321201603245,302,0,1,1,12.3,BrandD,Canada,3,219,https://source.unsplash.com/featured/?ice-cream&sig=3358,Wrapper,1.62
3359,Soup,Snack,"salt, vegetables, water, pepper",,0.480572247168757,110,32.68030904930892,13.902391304808845,33.95098782562829,168,47.41084890084262,10.815742698163145,160,1,1,1,12.09,BrandD,USA,3,290,https://source.unsplash.com/featured/?soup&sig=3359,Box,4.99
3360,Pasta,Italian,"pasta, garlic, olive oil",,0.4883467115316855,523,18.594179744254316,34.17868995862368,44.82099501193672,534,20.685338318953452,19.58043876586767,184,1,0,1,14.2,BrandC,Australia,3,151,https://source.unsplash.com/featured/?pasta&sig=3360,Pouch,4.5
3361,Sandwich,Fast Food,"mayonnaise, tomato, lettuce, cheese, bread",dairy,0.22306021781765273,218,6.0588974923836085,29.713368234292282,94.37862047166684,392,47.14933148321075,6.6251580778367,111,1,0,0,3.3,BrandA,USA,5,36,https://source.unsplash.com/featured/?sandwich&sig=3361,Wrapper,2.02
3362,Ice Cream,Dessert,"cream, sugar, vanilla, milk",dairy,0.5552251654760663,540,26.35615936684853,27.50990946137143,47.416348750935974,198,9.725138570032543,15.968950853220175,161,1,0,0,10.67,BrandB,India,0,285,https://source.unsplash.com/featured/?ice-cream&sig=3362,Box,3.31
3363,Chocolate,Dessert,"butter, cocoa, sugar, milk",dairy,0.3733280254028991,500,26.73096056893117,7.176479953639319,7.4175375393163545,579,44.80912543586189,7.554864515149253,116,1,1,0,7.5,BrandC,Australia,4,229,https://source.unsplash.com/featured/?chocolate&sig=3363,Bottle,3.07
3364,Burger,Fast Food,"tomato, lettuce, bun, cheese",dairy,0.030622484019160234,180,28.416048887162702,23.94800754722921,95.33359480898079,560,30.892586651454764,1.959475128915198,118,0,0,0,14.83,BrandD,UK,4,139,https://source.unsplash.com/featured/?burger&sig=3364,Pouch,2.63
3365,Bread,Bakery,"yeast, water, wheat flour, salt",gluten,0.9399538006830055,72,22.15919279779429,40.834027391028975,71.31089292282611,139,1.8861142344312065,10.678440402749489,205,0,0,0,1.92,BrandA,UK,1,123,https://source.unsplash.com/featured/?bread&sig=3365,Wrapper,1.81
3366,Samosa,Indian,"potato, wheat flour, spices, oil",gluten,0.9189935396185506,439,6.213907721742164,49.1020606165067,10.420963808545721,369,30.71578356272783,3.5362025604391456,448,1,1,0,1.6,BrandE,UK,4,245,https://source.unsplash.com/featured/?samosa&sig=3366,Bottle,3.91
3367,Salad,Snack,"lettuce, tomato, olive oil",,0.9497658211609036,528,20.224853245570166,12.118680220884947,19.274699458881592,67,24.091230230834622,4.5985483097156195,65,0,0,0,17.26,BrandD,USA,1,276,https://source.unsplash.com/featured/?salad&sig=3367,Bottle,2.96
3368,Pasta,Italian,"pasta, olive oil, tomato, cheese",dairy,0.9087386928231659,490,17.65952491593173,23.36233995811371,57.057878996270155,143,41.77825927144498,2.9924112153102023,335,0,1,1,3.78,BrandA,USA,1,125,https://source.unsplash.com/featured/?pasta&sig=3368,Box,2.15
3369,Ice Cream,Dessert,"cream, milk, vanilla",dairy,0.9395988386965738,310,31.386114735945725,8.896225525932618,57.078055369476466,273,9.110490615648617,15.246528539209667,111,1,0,0,16.81,BrandC,UK,5,250,https://source.unsplash.com/featured/?ice-cream&sig=3369,Wrapper,2.49
3370,Pizza,Fast Food,"olive oil, tomato sauce, oregano",,0.646218387347723,654,12.857012143381908,38.445277665803395,66.95131518636718,774,9.976136792486312,0.21133262079853,140,1,0,0,17.91,BrandE,India,1,31,https://source.unsplash.com/featured/?pizza&sig=3370,Box,4.87
